_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note,zip,zip_five,state,lat,long,state_full
132320,10130443,courtney associates group corp,courtney associates group corp,,bvi,british virgin islands,,castellon  company pl 2600 s douglas road suite 510 coral gables florida 33134 usa,595130.0,17apr2008,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33134 ,33134,florida,27.994402,-81.760254,florida
132676,10130939,aeon equities incorporated,aeon equities incorporated,,bvi,british virgin islands,,david demayo 623 north o street lake worth florida 33460 usa,593094.0,30jan2008,02nov2009,31oct2009,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33460 ,33460,florida,27.994402,-81.760254,florida
132752,10130899,folini precious boutique inc,folini precious boutique inc,,bvi,british virgin islands,,ibsluxoft po box 1122 hewitt nj 07421 new jersey usa,594510.0,20mar2008,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,07421,07421,new jersey,39.833851,-74.871826,new jersey
133319,10160381,fertosa sa,fertosa sa,,pma,panama,,mr frank capstick 65 east 55th street 18th floor new york ny 100223219 u s a,6932.0,22mar1973,23aug1996,22jun1974,,dissolved,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,100223219,10022,new york,43.0,-75.0,new york
133363,10131547,vm harbor electronics inc,vm harbor electronics inc,,bvi,british virgin islands,,gonzalez  rodriguez pl 999 ponce de leon blvd  penthouse 1135 coral gables florida 33134 usa,599443.0,10oct2008,04may2015,30apr2015,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33134 ,33134,florida,27.994402,-81.760254,florida
133426,10131608,halmoral international inc,halmoral international inc,,bvi,british virgin islands,,luciana r haddad hakim 2665 south bayshore drive suite 435 coconut grove florida 33133 usa,597352.0,28oct1992,,,,active,mossack fonseca,71828,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
133597,10131777,edera properties ltd,edera properties ltd,,bvi,british virgin islands,,donna m mazzaferro esq 1942 richmond terrace staten island new york 10302 united states,591862.0,27dec2007,05may2009,30apr2009,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10302 ,10302,new york,43.0,-75.0,new york
133775,10131957,selvin technologies corp,selvin technologies corp,,bvi,british virgin islands,,troncoso y caceres eps a126 po box 025522 miami florida 331025522 united states,599778.0,27oct2008,06jan2010,30apr2010,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,331025522,33102,florida,27.994402,-81.760254,florida
133810,10131999,azabache holdings ltd,azabache holdings ltd,,bvi,british virgin islands,,rafael curquejo 2333 brickell avenue apt 2403 miami florida 33129,595678.0,05jun2008,02nov2009,31oct2009,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33129,33129,florida,27.994402,-81.760254,florida
134152,10132345,traxina sa,traxina sa,,pma,panama,,arthur berkoski po box 16 west end north carolina 27376 united states,59964.0,07jul2005,19apr2011,15jan2013,,changed agent,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,27376 ,27376,north carolina,35.782169,-80.793457,north carolina
134153,10132346,oak alley holdings inc,oak alley holdings inc,,bvi,british virgin islands,,luciana r haddad hakim 2665 south bayshore drive suite 435 coconut grove florida 33133 usa,597353.0,13sep2000,,,,active,mossack fonseca,406416,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
134300,10160199,auderley global corporation,auderley global corporation,,bvi,british virgin islands,,flavio bianchi 251 crandon blvd  apt 3227 key biscayne florida 33149,6042729.0,04dec2014,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33149,33149,florida,27.994402,-81.760254,florida
134731,10132935,palmwood holdings ltd,palmwood holdings ltd,,bvi,british virgin islands,,gonzalez  rodriguez pl 999 ponce de leon blvd  penthouse 1135 coral gables florida 33134 usa,589948.0,03nov2000,23may2014,30apr2015,,changed agent,mossack fonseca,415254,usa,united states,panama papers,the panama papers data is current through 2015,,33134 ,33134,florida,27.994402,-81.760254,florida
134971,10133189,square trade ltd,square trade ltd,,bvi,british virgin islands,,4360 n michigan avenue miami beach florida 33140,6000248.0,20nov2008,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33140,33140,michigan,44.182205,-84.506836,michigan
135083,10133295,venus key projects inc,venus key projects inc,,bvi,british virgin islands,,asael t sorensen summit trustees pllc 2319 foothill drive suite 160 salt lake city utah 84109 usa,591290.0,10dec2007,01may2012,30apr2012,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,84109 ,84109,utah,39.41922,-111.950684,utah
135113,10133319,black sea finance capital ltd,black sea finance capital ltd,,bvi,british virgin islands,,standard chartered bank international americas limited 1111 brickell avenue 16th floor miami 33131 florida usa,590605.0,23oct2007,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131,33131,florida,27.994402,-81.760254,florida
135372,10133582,pinkenton international corporation,pinkenton international corporation,,bvi,british virgin islands,,grupo santander banca privada 1401 brickell avenuesuite 1500 miami florida 33131 usa,593492.0,08feb2008,06nov2015,31oct2015,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
135620,10133847,special meeting sa,special meeting sa,,bvi,british virgin islands,,leo heidner 546 fifth avenue new york ny 10036 usa new york usa,6004853.0,01jul2009,20jul2012,30apr2013,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10036,10036,new york,43.0,-75.0,new york
136323,10134586,kisgeg holdings inc,kisgeg holdings inc,,bvi,british virgin islands,,luciana r haddad hakim 2665 south bayshore drive suite 435 coconut grove florida 33133 usa,598086.0,20jan1998,09jul2010,31oct2010,,defaulted,mossack fonseca,265443,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
136339,10134599,channel financial group ltd,channel financial group ltd,,bvi,british virgin islands,,luciana r haddad hakim 2665 south bayshore drive suite 435 coconut grove florida 33133 usa,6007841.0,25sep1996,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
136441,10134699,allegro international investments ltd,allegro international investments ltd,,bvi,british virgin islands,,luciana r haddad hakim 2665 south bayshore drive suite 435 coconut grove florida 33133 usa,6009972.0,11feb2010,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33133 ,33133,florida,27.994402,-81.760254,florida
136723,10135008,caspian management ltd,caspian management ltd,,bvi,british virgin islands,,law office of solimar santos pa 901 ponce de leon blvd  ph suite coral gables florida 33134,6008194.0,05may1993,,,,active,mossack fonseca,84945,usa,united states,panama papers,the panama papers data is current through 2015,,33134,33134,florida,27.994402,-81.760254,florida
136884,10135176,ptl capital development inc,ptl capital development inc ptl capital develop inc,ptl capital develop inc,bvi,british virgin islands,,danielle smith american overseas management  administration corporation 700 eleventh street south ph2 naples florida 341026777 usa,597789.0,31jul2008,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,341026777,34102,florida,27.994402,-81.760254,florida
136952,10135250,hallwood resources poland incorporated,hallwood resources poland incorporated hallwood energy group incorporated,hallwood energy group incorporated,bvi,british virgin islands,,gumbiner anthony joseph 3710 rawlins suite 1500 dallas texas 75219 usa,6007034.0,25sep2009,04may2015,30apr2015,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,75219 ,75219,texas,31.0,-100.0,texas
136981,10135298,ajel investments ltd,ajel investments ltd,,bvi,british virgin islands,,leonardo heidner 500 fifth avenue suite 1810 ny 10110 new york usa,6008209.0,09dec2009,04may2015,30apr2015,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10110 ,10110,new york,43.0,-75.0,new york
137312,10135629,armas global investments inc,armas global investments inc,,bvi,british virgin islands,,sofia powellcosio pa 1900 sw 3rd avenue miami florida 33129,599780.0,07nov2008,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33129,33129,florida,27.994402,-81.760254,florida
137724,10136033,melston investment ltd,melston investment ltd,,bvi,british virgin islands,,hsbc private bank 1441 brickell avenue 17th floor miami florida 33131 usa,6000728.0,20feb2009,01nov2012,31oct2012,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
138364,10136684,hallwood family investments ltd,hallwood family investments ltd,,bvi,british virgin islands,,gumbiner anthony joseph 3710 rawlins suite 1500 dallas texas 75219 usa,6005236.0,15jul2009,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,75219 ,75219,texas,31.0,-100.0,texas
138502,10136814,dynamo holdings business inc,dynamo holdings business inc,,bvi,british virgin islands,,asael t sorensen summit trustees pllc 2319 foothill drive suite 160 salt lake city utah 84109 usa,6010604.0,09mar2010,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,84109 ,84109,utah,39.41922,-111.950684,utah
138599,10136909,coultre ltd,coultre ltd,,bvi,british virgin islands,,leonardo heidner 500 fifth avenue suite 1810 ny 10110 new york usa,6007726.0,03nov2009,04may2015,30apr2015,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10110 ,10110,new york,43.0,-75.0,new york
138662,10136977,austin international estate sa,austin international estate sa,,bvi,british virgin islands,,hsbc private bank 1441 brickell avenue 17th floor miami florida 33131 usa,6009165.0,04jan2010,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131 ,33131,florida,27.994402,-81.760254,florida
138717,10159294,enos dean ltd,enos dean ltd,,bvi,british virgin islands,,oppenheimer  co inc 2601 s bayshore drive  suite 1850 miami florida 33133,6039071.0,20feb2014,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33133,33133,florida,27.994402,-81.760254,florida
138833,10137144,focus squared ltd,focus squared ltd,,bvi,british virgin islands,,anthony raby 301 e 79th st apt 7s ny new york 10021 usa,6011456.0,15apr2010,06nov2014,31oct2014,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10021 ,10021,new york,43.0,-75.0,new york
138867,10137181,cagliari investments holdings ltd,cagliari investments holdings ltd,,bvi,british virgin islands,,standard chartered bank international americas limited 1111 brickell avenue 16th floor miami 33131 florida usa,6002116.0,04mar2009,09nov2010,31oct2010,,defaulted,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,33131,33131,florida,27.994402,-81.760254,florida
138880,10137309,dimagio sa,dimagio sa,,bvi,british virgin islands,,leonardo heidner 500 fifth avenue suite 1810 ny 10110 new york usa,6009308.0,11jan2010,,,,active,mossack fonseca,,usa,united states,panama papers,the panama papers data is current through 2015,,10110 ,10110,new york,43.0,-75.0,new york
