_id,node_id,name,original_name,former_name,jurisdiction,jurisdiction_description,company_type,address,internal_id,incorporation_date,inactivation_date,struck_off_date,dorm_date,status,service_provider,ibcRUC,country_codes,countries,sourceID,valid_until,note
661890,209778,Preston Financial Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,21-MAY-1996,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
582217,144252,Shorelink Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,30-OCT-1998,,,,Active,Portcullis Trustnet,299227,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
638267,209796,Zone Products & Services Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,26-APR-2000,,,,Transferred OUT,Commonwealth Trust Limited,384524,HKG;XXX,Hong Kong;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
639598,209809,PacificIPO Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Lindfield International Limited Suite 901B, Kinwick Centre 32 Hollywood Road, Central Hong Kong RT BVI",,02-MAY-2000,,,,Dead,Commonwealth Trust Limited,385267,XXX;HKG,Not identified;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
639599,209811,Synchronistic Corporation,,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,02-MAY-2000,,,,Dead,Commonwealth Trust Limited,386156,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
625566,209819,Richfield International Development Ltd.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,07-SEP-1994,,,01-MAY-1998,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
654292,144302,Baxendale Power Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;HOLD FOR COLLECTION",,02-JUL-1999,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,331218,XXX;VGB,Not identified;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
573691,144303,Insight Communication Services Inc,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,02-JUL-1999,,,,Active,Portcullis Trustnet,331216,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
634159,209839,Sun Hung Kai Financial (overseas) Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Asia One Corporate Services Ltd. Room 2007, Kwai Lun House Siu Lun Court, Tuen Mun NT Hong Kong RT BVI",,23-MAY-2000,,,01-NOV-2002,Dead,Commonwealth Trust Limited,389212,HKG;XXX,Hong Kong;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
627191,209846,Tarvin Holdings Limited,,,XXX,Undetermined,Standard Company under IBC Act,"Hill Consulting Ltd. ""Moscow - City"" Business Centre 10 Testovskaya Str., Severnaya Tower, 11th Floor, Moscow 123317, Russia RT BVI",,24-MAY-2000,,,,Dead,Commonwealth Trust Limited,389380,RUS;XXX,Russia;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
573093,144319,Raintree Assets Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,07-OCT-1999,,,,Active,Portcullis Trustnet,347127,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
610931,177091,"GIANT VICTORY ENTERPRISE CO., LTD.",,,SAM,Samoa,Standard International Company,Equity Chambers P.O. Box 3269 Apia SAMOA,,25-MAY-2009,,,,Active,Portcullis Trustnet,41340/09,WSM,Samoa,Offshore Leaks,The Offshore Leaks data is current through 2010,
654295,144336,Treasure Trade Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;BY FAX TO: 6221 6922 622",,06-JAN-2000,,,,Active,Portcullis Trustnet,361857,VGB;XXX,British Virgin Islands;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
661906,209877,Offshore Partners Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Czerlau & Associates 1063 King St. W., Suite 271 Hamilton, Ontario L8S 1L8 Canada RT BVI",,17-MAR-2000,,,,Dead,Commonwealth Trust Limited,376383,XXX;CAN,Not identified;Canada,Offshore Leaks,The Offshore Leaks data is current through 2010,
634161,209878,Leeward Islands Limited,,,XXX,Undetermined,Standard Company under IBC Act,"ICS Trust Company Limited 8th Floor Henley Building, 5 Queen's Road Central Hong Kong RT BVI",,17-MAR-2000,,,,Active,Commonwealth Trust Limited,376385,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
627250,209884,Crownshield Limited,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,08-MAY-1996,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
627253,209895,Capella Consulting Services Ltd.,,,XXX,Undetermined,Standard Company under IBC Act,"Sealight Incorporations Limited Room 1201, Connaught Commercial Building 185 Wanchai Road Wanchai, Hong Kong RT BVI",,20-MAR-2000,,,,Active,Commonwealth Trust Limited,376808,VGB;HKG,British Virgin Islands;Hong Kong,Offshore Leaks,The Offshore Leaks data is current through 2010,
623912,209902,Standard European Brokerage Inc.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,08-MAY-1996,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
623913,209904,United Ship Service Inc.,,,XXX,Undetermined,Standard Company under IBC Act,"North American Business Corp. 2929 Windstone Court Bedford, Texas, 76021-2864 USA",,23-MAR-2000,,,,Active,Commonwealth Trust Limited,377604,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
582512,144381,Lavender Vale Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,20-JUN-2000,,,,Active,Portcullis Trustnet,392627,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
625632,209921,Mastiff Enterprises Inc.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,09-MAY-1996,,,,Dead,Commonwealth Trust Limited,,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
639743,209926,"Equivest Premier Holdings (New York), Inc.",,,XXX,Undetermined,Standard Company under IBC Act,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,06-JUL-2000,,,01-MAY-2003,Dead,Commonwealth Trust Limited,395794,USA;XXX,United States;Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,
614094,177185,Ansar Abbasi LLC,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
579136,144421,Pacific Opportunity Fund Management Ltd,,,BVI,British Virgin Islands,Mutual Fund Manager,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,18-SEP-2000,,,,Active,Portcullis Trustnet,407355,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
601794,177202,Aaron Y. K. Chiu,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
573765,144457,ArTantique Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,04-JAN-2001,,,,Active,Portcullis Trustnet,425854,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
579146,144458,New Astute Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,15-JAN-2001,,,,Active,Portcullis Trustnet,427789,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
613686,177233,Able Consultants Limited,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
609721,177266,Acculex International Pte Ltd,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
627368,210059,Pumpfrey Limited,,,XXX,Undetermined,Business Company Limited by Shares,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,09-MAY-2006,,,01-NOV-2008,Dead,Commonwealth Trust Limited,1026496,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
654326,144548,Forest Green International Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;HOLD FOR COLLECTION",,16-OCT-2001,,,,Active,Portcullis Trustnet,466403,XXX;VGB,Not identified;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
624015,210098,"ITSI, INC.",,,XXX,Undetermined,Business Company Limited by Shares,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,31-MAY-2006,,,,Active,Commonwealth Trust Limited,1030811,GBR;VGB,United Kingdom;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
610967,177350,AFP Agri-Resources Trading (M) Sdn Bhd,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
610973,177398,ASIA ITN LTD ????????,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
573996,144645,Quay Capital Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;HOLD FOR COLLECTION",,10-JUN-2002,,,,Active,Portcullis Trustnet,499321,XXX;VGB,Not identified;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
624064,210188,RHP International Holding Company Ltd.,,,XXX,Undetermined,,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,21-MAY-1998,,,,Dead,Commonwealth Trust Limited,,XXX;USA,Not identified;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
614104,177428,AKONT SPOL S.R.O,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
661953,210196,PTL GROUP INC.,,,XXX,Undetermined,Business Company Limited by Shares,"Marbag Trading Ltd. P.O. Box 8457 SAIF-Zone, Sharjah, UAE RT BVI",,18-MAY-2006,,,,Transferred OUT,Commonwealth Trust Limited,1028754,ARE;VGB,United Arab Emirates;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
613786,177472,Albert Wee Soon Teck,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
638573,210244,APPRECIATE CAPITAL LIMITED,,,XXX,Undetermined,Business Company Limited by Shares,"Company Incorporations Asia Limited Suite 14F Ladoll-J No. 831 Xin Zha Road Shanghai, 200041 P.R. China ***invoices in separate envelope*** RT BVI",,02-JUN-2006,,,,Transferred OUT,Commonwealth Trust Limited,1031230,CHN;VGB,China;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
640196,210245,INTERNATIONAL EQUIPMENT & MINING SERVICES LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Unitrust Corporate Services Ltd. John Humphries House, Room 304 4-10 Stockwell Street, Greenwich London SE10 9JN RT BVI",,02-JUN-2006,,,,Active,Commonwealth Trust Limited,1031238,VGB;GBR,British Virgin Islands;United Kingdom,Offshore Leaks,The Offshore Leaks data is current through 2010,
658214,177482,Alexander Linetskiy,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
661960,210272,WESTMARCH LTD.,,,XXX,Undetermined,Business Company Limited by Shares,"Westglobe Corporate Services 2929 Windstone Court Bedford, Texas 76021 U.S.A. RT BVI",,22-MAY-2006,,,01-NOV-2008,Dead,Commonwealth Trust Limited,1029188,VGB;USA,British Virgin Islands;United States,Offshore Leaks,The Offshore Leaks data is current through 2010,
573347,144738,Chaderic Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,24-JUL-2002,,,,Active,Portcullis Trustnet,506586,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
625926,210288,Vantage Financial Group Management Ltd.,,,XXX,Undetermined,Business Company Limited by Shares,ALFASERVE CONSULTANTS LIMITED 6 Neoptolemos Street P.O. Box 28530 2080 Nicosia Cyprus RT BVI,,09-JUN-2006,,,,Active,Commonwealth Trust Limited,1032252,CYP;VGB,Cyprus;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
574111,144761,Sharp Mind Capital Ltd,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,08-JAN-2007,,,,Active,Portcullis Trustnet,1378017,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
579257,144762,Up-Turn Investments Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS",,24-SEP-2002,,,,Active,Portcullis Trustnet,514843,VGB,British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
583914,144768,Saville Park Limited,,,BVI,British Virgin Islands,Standard International Company,"Portcullis TrustNet Chambers P.O. Box 3444 Road Town, Tortola BRITISH VIRGIN ISLANDS;6 TEMASEK BOULEVARD #09-05 SUNTEC TOWER FOUR",,23-SEP-2002,,,,Struck / Defunct / Deregistered,Portcullis Trustnet,514786,SGP;VGB,Singapore;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
613791,177549,Al-Mal Real Estate Company,,,XXX,Undetermined,Client Sundry Account,,,,,,,,Portcullis Trustnet,,XXX,Not identified,Offshore Leaks,The Offshore Leaks data is current through 2010,This is not an offshore entity even though it was logged as such in original database ICIJ received. It isi an internal account created by the agent to record miscellaneous charges of an officer or intermediary
638617,210332,Hong Kong-USA Inc.,,,XXX,Undetermined,Business Company Limited by Shares,"Company Kit Limited Unit A, 6/F Shun On Comm Bldg. 112-114 Des Voeux Road C., Hong Kong  SAR RT BVI",,07-JUN-2006,,,,Active,Commonwealth Trust Limited,1031819,HKG;VGB,Hong Kong;British Virgin Islands,Offshore Leaks,The Offshore Leaks data is current through 2010,
